model_a_id,model_b_id,sense,len_a,len_b,overlap,percent_overlap_a,percent_overlap_b,num_exons_a,num_exons_b,exon_overlap,exon_len_a,exon_len_b,perc_exon_overlap_a,perc_exon_overlap_b
chr_502+CDS682,chr_502+CDS618,-,1211,1211,1211,1.0,1.0,3,3,1074,1074,1074,1.0,1.0
chr_502+CDS685,chr_502+CDS620,+,651,651,651,1.0,1.0,1,1,651,651,651,1.0,1.0
chr_502+CDS686,chr_502+CDS621,+,1109,1109,1109,1.0,1.0,2,2,1047,1047,1047,1.0,1.0
chr_502+CDS687,chr_502+CDS622,-,1640,1640,1640,1.0,1.0,3,3,1530,1530,1530,1.0,1.0
chr_502+CDS688,chr_502+CDS623,-,826,826,826,1.0,1.0,2,2,765,765,765,1.0,1.0
chr_502+CDS690,chr_502+CDS625,-,1282,1282,1282,1.0,1.0,5,5,1029,1029,1029,1.0,1.0
chr_502+CDS691,chr_502+CDS626,+,1706,1706,1706,1.0,1.0,2,2,1656,1656,1656,1.0,1.0
chr_502+CDS692,chr_502+CDS627,-,1537,1537,1537,1.0,1.0,3,3,1428,1428,1428,1.0,1.0
chr_502+CDS693,chr_502+CDS628,+,1589,1589,1589,1.0,1.0,4,4,1404,1404,1404,1.0,1.0
chr_502+CDS695,chr_502+CDS630,-,1307,1307,1307,1.0,1.0,3,3,1188,1188,1188,1.0,1.0
chr_502+CDS696,chr_502+CDS631,+,985,985,985,1.0,1.0,6,6,564,564,564,1.0,1.0
chr_502+CDS697,chr_502+CDS632,-,1814,1814,1814,1.0,1.0,2,2,1755,1755,1755,1.0,1.0
chr_502+CDS698,chr_502+CDS633,+,2780,2780,2780,1.0,1.0,3,3,2679,2679,2679,1.0,1.0
chr_502+CDS699,chr_502+CDS634,-,2893,2893,2893,1.0,1.0,6,6,2613,2613,2613,1.0,1.0
chr_502+CDS700,chr_502+CDS635,+,1134,1134,1134,1.0,1.0,2,2,1074,1074,1074,1.0,1.0
chr_502+CDS701,chr_502+CDS636,+,2669,2669,2669,1.0,1.0,4,4,2487,2487,2487,1.0,1.0
chr_502+CDS703,chr_502+CDS638,+,2286,2286,2286,1.0,1.0,1,1,2286,2286,2286,1.0,1.0
chr_502+CDS704,chr_502+CDS639,-,3989,3989,3989,1.0,1.0,4,4,3822,3822,3822,1.0,1.0
chr_502+CDS705,chr_502+CDS640,-,1203,1203,1203,1.0,1.0,2,2,1125,1125,1125,1.0,1.0
chr_502+CDS706,chr_502+CDS641,+,6406,6406,6406,1.0,1.0,2,2,6354,6354,6354,1.0,1.0
chr_502+CDS709,chr_502+CDS644,-,1121,1121,1121,1.0,1.0,2,2,1062,1062,1062,1.0,1.0
chr_502+CDS715,chr_502+CDS649,+,834,834,834,1.0,1.0,3,3,738,738,738,1.0,1.0
chr_502+CDS717,chr_502+CDS651,+,452,452,452,1.0,1.0,2,2,381,381,381,1.0,1.0
chr_502+CDS718,chr_502+CDS652,-,2373,2373,2373,1.0,1.0,5,5,2142,2142,2142,1.0,1.0
chr_502+CDS720,chr_502+CDS654,-,529,529,529,1.0,1.0,3,3,414,414,414,1.0,1.0
chr_502+CDS721,chr_502+CDS655,+,1766,1766,1766,1.0,1.0,7,7,1437,1437,1437,1.0,1.0
chr_502+CDS722,chr_502+CDS656,+,1200,1200,1200,1.0,1.0,4,4,1053,1053,1053,1.0,1.0
chr_502+CDS723,chr_502+CDS657,+,1912,1912,1912,1.0,1.0,3,3,1818,1818,1818,1.0,1.0
chr_502+CDS726,chr_502+CDS658,-,1311,1311,1311,1.0,1.0,1,1,1311,1311,1311,1.0,1.0
chr_502+CDS729,chr_502+CDS660,-,1448,1448,1448,1.0,1.0,4,4,1206,1206,1206,1.0,1.0
chr_502+CDS730,chr_502+CDS661,-,1151,1151,1151,1.0,1.0,3,3,1029,1029,1029,1.0,1.0
chr_502+CDS733,chr_502+CDS664,+,1206,1206,1206,1.0,1.0,4,4,1050,1050,1050,1.0,1.0
chr_502+CDS734,chr_502+CDS665,-,1917,1917,1917,1.0,1.0,7,7,1590,1590,1590,1.0,1.0
chr_502+CDS735,chr_502+CDS666,+,1053,1053,1053,1.0,1.0,2,2,987,987,987,1.0,1.0
chr_502+CDS737,chr_502+CDS668,-,2708,2708,2708,1.0,1.0,6,6,2418,2418,2418,1.0,1.0
chr_502+CDS740,chr_502+CDS671,-,1792,1792,1792,1.0,1.0,4,4,1608,1608,1608,1.0,1.0
chr_502+CDS742,chr_502+CDS673,+,987,987,987,1.0,1.0,4,4,819,819,819,1.0,1.0
chr_502+CDS744,chr_502+CDS675,+,1626,1626,1626,1.0,1.0,1,1,1626,1626,1626,1.0,1.0
chr_502+CDS745,chr_502+CDS676,+,1724,1724,1724,1.0,1.0,4,4,1548,1548,1548,1.0,1.0
chr_502+CDS746,chr_502+CDS677,+,2318,2318,2318,1.0,1.0,4,4,2145,2145,2145,1.0,1.0
chr_502+CDS747,chr_502+CDS678,-,969,969,969,1.0,1.0,2,2,894,894,894,1.0,1.0
chr_502+CDS748,chr_502+CDS679,+,1669,1669,1669,1.0,1.0,4,4,1470,1470,1470,1.0,1.0
chr_502+CDS749,chr_502+CDS680,-,1050,1050,1050,1.0,1.0,3,3,900,900,900,1.0,1.0
chr_502+CDS751,chr_502+CDS682,-,1170,1170,1170,1.0,1.0,1,1,1170,1170,1170,1.0,1.0
chr_502+CDS753,chr_502+CDS684,-,837,837,837,1.0,1.0,3,3,702,702,702,1.0,1.0
chr_502+CDS755,chr_502+CDS686,-,1329,1329,1329,1.0,1.0,1,1,1329,1329,1329,1.0,1.0
chr_502+CDS756,chr_502+CDS687,-,1209,1209,1209,1.0,1.0,3,3,1104,1104,1104,1.0,1.0
chr_502+CDS758,chr_502+CDS689,+,1461,1461,1461,1.0,1.0,1,1,1461,1461,1461,1.0,1.0
chr_502+CDS759,chr_502+CDS690,-,810,810,810,1.0,1.0,3,3,702,702,702,1.0,1.0
chr_502+CDS760,chr_502+CDS691,+,291,291,291,1.0,1.0,2,2,228,228,228,1.0,1.0
chr_502+CDS761,chr_502+CDS692,-,967,967,967,1.0,1.0,2,2,915,915,915,1.0,1.0
chr_502+CDS763,chr_502+CDS694,+,1835,1835,1835,1.0,1.0,4,4,1662,1662,1662,1.0,1.0
chr_502+CDS764,chr_502+CDS695,+,1553,1553,1553,1.0,1.0,2,2,1497,1497,1497,1.0,1.0
chr_502+CDS771,chr_502+CDS701,-,1114,1114,1114,1.0,1.0,5,5,846,846,846,1.0,1.0
chr_502+CDS779,chr_502+CDS706,-,3093,3093,3093,1.0,1.0,1,1,3093,3093,3093,1.0,1.0
chr_502+CDS782,chr_502+CDS709,-,1002,1002,1002,1.0,1.0,2,2,951,951,951,1.0,1.0
chr_502+CDS783,chr_502+CDS710,-,1576,1576,1576,1.0,1.0,8,8,1221,1221,1221,1.0,1.0
chr_502+CDS785,chr_502+CDS712,-,1613,1613,1613,1.0,1.0,4,4,1446,1446,1446,1.0,1.0
chr_502+CDS786,chr_502+CDS713,+,897,897,897,1.0,1.0,1,1,897,897,897,1.0,1.0
chr_502+CDS787,chr_502+CDS714,+,1083,1083,1083,1.0,1.0,3,3,957,957,957,1.0,1.0
chr_502+CDS788,chr_502+CDS715,+,2261,2261,2261,1.0,1.0,3,3,2124,2124,2124,1.0,1.0
chr_502+CDS789,chr_502+CDS716,-,945,945,945,1.0,1.0,2,2,885,885,885,1.0,1.0
chr_502+CDS790,chr_502+CDS717,+,1156,1156,1156,1.0,1.0,4,4,1008,1008,1008,1.0,1.0
chr_502+CDS794,chr_502+CDS721,-,887,887,887,1.0,1.0,3,3,771,771,771,1.0,1.0
chr_502+CDS795,chr_502+CDS722,+,1792,1792,1792,1.0,1.0,7,7,1365,1365,1365,1.0,1.0
chr_502+CDS796,chr_502+CDS723,-,843,843,843,1.0,1.0,3,3,735,735,735,1.0,1.0
chr_502+CDS799,chr_502+CDS726,+,1222,1222,1222,1.0,1.0,4,4,1062,1062,1062,1.0,1.0
chr_502+CDS800,chr_502+CDS727,-,1152,1152,1152,1.0,1.0,1,1,1152,1152,1152,1.0,1.0
chr_502+CDS802,chr_502+CDS729,+,672,672,672,1.0,1.0,1,1,672,672,672,1.0,1.0
chr_502+CDS803,chr_502+CDS730,-,1203,1203,1203,1.0,1.0,1,1,1203,1203,1203,1.0,1.0
chr_502+CDS804,chr_502+CDS731,+,1341,1341,1341,1.0,1.0,4,4,1167,1167,1167,1.0,1.0
chr_502+CDS806,chr_502+CDS733,+,1227,1227,1227,1.0,1.0,3,3,1095,1095,1095,1.0,1.0
chr_502+CDS808,chr_502+CDS734,-,1621,1621,1621,1.0,1.0,3,3,1473,1473,1473,1.0,1.0
chr_502+CDS809,chr_502+CDS735,+,1383,1383,1383,1.0,1.0,1,1,1383,1383,1383,1.0,1.0
chr_502+CDS810,chr_502+CDS736,+,1120,1120,1120,1.0,1.0,4,4,936,936,936,1.0,1.0
chr_502+CDS813,chr_502+CDS738,+,1728,1728,1728,1.0,1.0,2,2,1659,1659,1659,1.0,1.0
chr_502+CDS815,chr_502+CDS740,+,1146,1146,1146,1.0,1.0,1,1,1146,1146,1146,1.0,1.0
chr_502+CDS818,chr_502+CDS743,+,1002,1002,1002,1.0,1.0,1,1,1002,1002,1002,1.0,1.0
chr_502+CDS820,chr_502+CDS744,-,1545,1545,1545,1.0,1.0,8,8,1167,1167,1167,1.0,1.0
chr_502+CDS822,chr_502+CDS746,+,2916,2916,2916,1.0,1.0,4,4,2613,2613,2613,1.0,1.0
chr_502+CDS823,chr_502+CDS747,-,1319,1319,1319,1.0,1.0,4,4,1047,1047,1047,1.0,1.0
chr_502+CDS825,chr_502+CDS749,-,1423,1423,1423,1.0,1.0,4,4,1239,1239,1239,1.0,1.0
chr_502+CDS827,chr_502+CDS751,+,539,539,539,1.0,1.0,2,2,426,426,426,1.0,1.0
chr_502+CDS829,chr_502+CDS753,-,768,768,768,1.0,1.0,1,1,768,768,768,1.0,1.0
chr_601+CDS6,chr_601+CDS5,-,2010,2010,2010,1.0,1.0,4,4,1782,1782,1782,1.0,1.0
chr_601+CDS8,chr_601+CDS7,+,255,255,255,1.0,1.0,1,1,255,255,255,1.0,1.0
chr_601+CDS9,chr_601+CDS8,-,400,400,400,1.0,1.0,2,2,342,342,342,1.0,1.0
chr_601+CDS12,chr_601+CDS10,-,1667,1667,1667,1.0,1.0,2,2,1608,1608,1608,1.0,1.0
chr_601+CDS15,chr_601+CDS13,-,1480,1480,1480,1.0,1.0,5,5,1209,1209,1209,1.0,1.0
chr_601+CDS17,chr_601+CDS15,+,934,934,934,1.0,1.0,2,2,843,843,843,1.0,1.0
chr_601+CDS20,chr_601+CDS17,-,672,672,672,1.0,1.0,1,1,672,672,672,1.0,1.0
chr_601+CDS21,chr_601+CDS18,-,783,783,783,1.0,1.0,1,1,783,783,783,1.0,1.0
chr_601+CDS22,chr_601+CDS19,+,1276,1276,1276,1.0,1.0,3,3,1113,1113,1113,1.0,1.0
chr_601+CDS23,chr_601+CDS20,-,1584,1584,1584,1.0,1.0,1,1,1584,1584,1584,1.0,1.0
chr_601+CDS24,chr_601+CDS21,-,7365,7365,7365,1.0,1.0,4,4,7191,7191,7191,1.0,1.0
chr_601+CDS25,chr_601+CDS22,+,1657,1657,1657,1.0,1.0,3,3,1527,1527,1527,1.0,1.0
chr_601+CDS26,chr_601+CDS23,+,1780,1780,1780,1.0,1.0,6,6,1473,1473,1473,1.0,1.0
chr_601+CDS27,chr_601+CDS24,-,1191,1191,1191,1.0,1.0,1,1,1191,1191,1191,1.0,1.0
chr_601+CDS29,chr_601+CDS26,-,1418,1418,1418,1.0,1.0,2,2,1362,1362,1362,1.0,1.0
chr_601+CDS30,chr_601+CDS27,+,1334,1334,1334,1.0,1.0,2,2,1266,1266,1266,1.0,1.0
chr_601+CDS32,chr_601+CDS29,-,1023,1023,1023,1.0,1.0,1,1,1023,1023,1023,1.0,1.0
chr_601+CDS34,chr_601+CDS31,-,1787,1787,1787,1.0,1.0,4,4,1614,1614,1614,1.0,1.0
chr_601+CDS35,chr_601+CDS32,+,1605,1605,1605,1.0,1.0,2,2,1545,1545,1545,1.0,1.0
chr_601+CDS36,chr_601+CDS33,+,2008,2008,2008,1.0,1.0,5,5,1764,1764,1764,1.0,1.0
chr_601+CDS37,chr_601+CDS34,+,772,772,772,1.0,1.0,2,2,711,711,711,1.0,1.0
chr_601+CDS38,chr_601+CDS35,-,1868,1868,1868,1.0,1.0,6,6,1578,1578,1578,1.0,1.0
chr_601+CDS39,chr_601+CDS36,-,1281,1281,1281,1.0,1.0,2,2,1218,1218,1218,1.0,1.0
chr_601+CDS40,chr_601+CDS37,+,1087,1087,1087,1.0,1.0,3,3,981,981,981,1.0,1.0
chr_601+CDS41,chr_601+CDS38,+,857,857,857,1.0,1.0,3,3,726,726,726,1.0,1.0
chr_601+CDS42,chr_601+CDS39,+,1423,1423,1423,1.0,1.0,3,3,1281,1281,1281,1.0,1.0
chr_601+CDS43,chr_601+CDS40,-,2687,2687,2687,1.0,1.0,5,5,2382,2382,2382,1.0,1.0
chr_601+CDS44,chr_601+CDS41,+,1140,1140,1140,1.0,1.0,1,1,1140,1140,1140,1.0,1.0
chr_601+CDS45,chr_601+CDS42,+,1312,1312,1312,1.0,1.0,2,2,1257,1257,1257,1.0,1.0
chr_601+CDS46,chr_601+CDS43,+,1122,1122,1122,1.0,1.0,2,2,1071,1071,1071,1.0,1.0
chr_601+CDS47,chr_601+CDS44,+,2060,2060,2060,1.0,1.0,8,8,1653,1653,1653,1.0,1.0
chr_601+CDS48,chr_601+CDS45,-,1491,1491,1491,1.0,1.0,1,1,1491,1491,1491,1.0,1.0
chr_601+CDS52,chr_601+CDS48,-,1641,1641,1641,1.0,1.0,2,2,1587,1587,1587,1.0,1.0
chr_601+CDS53,chr_601+CDS49,+,595,595,595,1.0,1.0,2,2,534,534,534,1.0,1.0
chr_601+CDS54,chr_601+CDS50,+,1969,1969,1969,1.0,1.0,6,6,1689,1689,1689,1.0,1.0
chr_601+CDS56,chr_601+CDS52,-,5416,5416,5416,1.0,1.0,4,4,5244,5244,5244,1.0,1.0
chr_601+CDS57,chr_601+CDS53,+,1468,1468,1468,1.0,1.0,5,5,1239,1239,1239,1.0,1.0
chr_601+CDS58,chr_601+CDS54,-,1023,1023,1023,1.0,1.0,4,4,858,858,858,1.0,1.0
chr_601+CDS59,chr_601+CDS55,+,462,462,462,1.0,1.0,3,3,351,351,351,1.0,1.0
chr_601+CDS62,chr_601+CDS57,-,1168,1168,1168,1.0,1.0,3,3,1056,1056,1056,1.0,1.0
chr_601+CDS63,chr_601+CDS58,+,2692,2692,2692,1.0,1.0,3,3,2592,2592,2592,1.0,1.0
chr_601+CDS65,chr_601+CDS60,-,1810,1810,1810,1.0,1.0,4,4,1608,1608,1608,1.0,1.0
chr_601+CDS66,chr_601+CDS61,-,1665,1665,1665,1.0,1.0,7,7,1368,1368,1368,1.0,1.0
chr_601+CDS67,chr_601+CDS62,-,999,999,999,1.0,1.0,4,4,801,801,801,1.0,1.0
chr_601+CDS69,chr_601+CDS64,-,831,831,831,1.0,1.0,1,1,831,831,831,1.0,1.0
chr_601+CDS70,chr_601+CDS65,-,1705,1705,1705,1.0,1.0,2,2,1659,1659,1659,1.0,1.0
chr_601+CDS71,chr_601+CDS66,+,777,777,777,1.0,1.0,1,1,777,777,777,1.0,1.0
chr_601+CDS73,chr_601+CDS68,-,2771,2771,2771,1.0,1.0,2,2,2703,2703,2703,1.0,1.0
chr_601+CDS76,chr_601+CDS70,+,3192,3192,3192,1.0,1.0,1,1,3192,3192,3192,1.0,1.0
chr_601+CDS77,chr_601+CDS71,-,1627,1627,1627,1.0,1.0,3,3,1479,1479,1479,1.0,1.0
chr_601+CDS78,chr_601+CDS73,-,957,957,957,1.0,1.0,1,1,957,957,957,1.0,1.0
chr_601+CDS79,chr_601+CDS74,+,588,588,588,1.0,1.0,1,1,588,588,588,1.0,1.0
chr_601+CDS80,chr_601+CDS75,-,2774,2774,2774,1.0,1.0,6,6,2460,2460,2460,1.0,1.0
chr_601+CDS83,chr_601+CDS78,-,1566,1566,1566,1.0,1.0,1,1,1566,1566,1566,1.0,1.0
chr_601+CDS84,chr_601+CDS79,+,898,898,898,1.0,1.0,4,4,702,702,702,1.0,1.0
chr_601+CDS86,chr_601+CDS81,-,732,732,732,1.0,1.0,4,4,564,564,564,1.0,1.0
chr_601+CDS87,chr_601+CDS82,+,2061,2061,2061,1.0,1.0,1,1,2061,2061,2061,1.0,1.0
chr_601+CDS90,chr_601+CDS85,-,2769,2769,2769,1.0,1.0,1,1,2769,2769,2769,1.0,1.0
chr_601+CDS95,chr_601+CDS88,+,1369,1369,1369,1.0,1.0,2,2,1314,1314,1314,1.0,1.0
chr_601+CDS100,chr_601+CDS91,+,1206,1206,1206,1.0,1.0,4,4,951,951,951,1.0,1.0
chr_601+CDS101,chr_601+CDS92,+,1568,1568,1568,1.0,1.0,7,7,1008,1008,1008,1.0,1.0
chr_601+CDS102,chr_601+CDS93,-,1467,1467,1467,1.0,1.0,5,5,1242,1242,1242,1.0,1.0
chr_601+CDS104,chr_601+CDS95,+,1997,1997,1997,1.0,1.0,2,2,1875,1875,1875,1.0,1.0
chr_601+CDS105,chr_601+CDS96,+,1723,1723,1723,1.0,1.0,2,2,1653,1653,1653,1.0,1.0
chr_601+CDS106,chr_601+CDS97,+,4649,4649,4649,1.0,1.0,3,3,4482,4482,4482,1.0,1.0
chr_601+CDS107,chr_601+CDS98,-,2526,2526,2526,1.0,1.0,2,2,2415,2415,2415,1.0,1.0
chr_601+CDS108,chr_601+CDS99,-,894,894,894,1.0,1.0,1,1,894,894,894,1.0,1.0
chr_601+CDS111,chr_601+CDS101,+,1718,1718,1718,1.0,1.0,5,5,1218,1218,1218,1.0,1.0
chr_601+CDS112,chr_601+CDS102,+,2662,2662,2662,1.0,1.0,3,3,2544,2544,2544,1.0,1.0
chr_601+CDS114,chr_601+CDS104,+,1813,1813,1813,1.0,1.0,6,6,1506,1506,1506,1.0,1.0
chr_601+CDS116,chr_601+CDS106,+,1380,1380,1380,1.0,1.0,2,2,1305,1305,1305,1.0,1.0
chr_601+CDS117,chr_601+CDS107,+,1044,1044,1044,1.0,1.0,1,1,1044,1044,1044,1.0,1.0
chr_601+CDS121,chr_601+CDS110,-,1742,1742,1742,1.0,1.0,3,3,1608,1608,1608,1.0,1.0
chr_601+CDS122,chr_601+CDS111,-,1793,1793,1793,1.0,1.0,9,9,1341,1341,1341,1.0,1.0
chr_601+CDS123,chr_601+CDS112,+,1378,1378,1378,1.0,1.0,3,3,1272,1272,1272,1.0,1.0
chr_601+CDS129,chr_601+CDS117,-,915,915,915,1.0,1.0,2,2,870,870,870,1.0,1.0
chr_601+CDS131,chr_601+CDS119,+,981,981,981,1.0,1.0,2,2,894,894,894,1.0,1.0
chr_601+CDS132,chr_601+CDS120,+,2033,2033,2033,1.0,1.0,5,5,1683,1683,1683,1.0,1.0
chr_601+CDS134,chr_601+CDS122,-,2549,2549,2549,1.0,1.0,2,2,2496,2496,2496,1.0,1.0
chr_601+CDS138,chr_601+CDS126,+,1317,1317,1317,1.0,1.0,1,1,1317,1317,1317,1.0,1.0
chr_601+CDS140,chr_601+CDS127,+,1982,1982,1982,1.0,1.0,7,7,1572,1572,1572,1.0,1.0
chr_601+CDS141,chr_601+CDS128,-,542,542,542,1.0,1.0,3,3,438,438,438,1.0,1.0
chr_601+CDS145,chr_601+CDS131,+,958,958,958,1.0,1.0,2,2,903,903,903,1.0,1.0
chr_601+CDS147,chr_601+CDS133,+,355,355,355,1.0,1.0,2,2,276,276,276,1.0,1.0
chr_601+CDS149,chr_601+CDS135,+,1554,1554,1554,1.0,1.0,1,1,1554,1554,1554,1.0,1.0
chr_601+CDS150,chr_601+CDS136,-,816,816,816,1.0,1.0,1,1,816,816,816,1.0,1.0
chr_601+CDS151,chr_601+CDS137,-,761,761,761,1.0,1.0,3,3,639,639,639,1.0,1.0
chr_601+CDS152,chr_601+CDS138,-,2718,2718,2718,1.0,1.0,4,4,2568,2568,2568,1.0,1.0
chr_601+CDS153,chr_601+CDS139,+,1771,1771,1771,1.0,1.0,6,6,1506,1506,1506,1.0,1.0
chr_601+CDS157,chr_601+CDS142,+,1656,1656,1656,1.0,1.0,1,1,1656,1656,1656,1.0,1.0
chr_601+CDS160,chr_601+CDS143,+,1579,1579,1579,1.0,1.0,2,2,1512,1512,1512,1.0,1.0
chr_601+CDS161,chr_601+CDS144,-,1014,1014,1014,1.0,1.0,1,1,1014,1014,1014,1.0,1.0
chr_601+CDS165,chr_601+CDS147,-,471,471,471,1.0,1.0,1,1,471,471,471,1.0,1.0
chr_601+CDS167,chr_601+CDS150,-,533,533,533,1.0,1.0,2,2,471,471,471,1.0,1.0
chr_601+CDS168,chr_601+CDS151,-,633,633,633,1.0,1.0,2,2,582,582,582,1.0,1.0
chr_601+CDS169,chr_601+CDS152,-,588,588,588,1.0,1.0,1,1,588,588,588,1.0,1.0
chr_601+CDS170,chr_601+CDS153,-,882,882,882,1.0,1.0,1,1,882,882,882,1.0,1.0
chr_601+CDS171,chr_601+CDS154,-,747,747,747,1.0,1.0,1,1,747,747,747,1.0,1.0
chr_601+CDS172,chr_601+CDS155,+,921,921,921,1.0,1.0,1,1,921,921,921,1.0,1.0
chr_601+CDS173,chr_601+CDS156,+,1002,1002,1002,1.0,1.0,1,1,1002,1002,1002,1.0,1.0
chr_601+CDS177,chr_601+CDS160,+,846,846,846,1.0,1.0,2,2,636,636,636,1.0,1.0
chr_601+CDS183,chr_601+CDS164,-,2282,2282,2282,1.0,1.0,5,5,2064,2064,2064,1.0,1.0
chr_601+CDS184,chr_601+CDS165,-,542,542,542,1.0,1.0,3,3,432,432,432,1.0,1.0
chr_601+CDS186,chr_601+CDS167,+,861,861,861,1.0,1.0,2,2,756,756,756,1.0,1.0
chr_601+CDS195,chr_601+CDS173,+,1410,1410,1410,1.0,1.0,1,1,1410,1410,1410,1.0,1.0
chr_601+CDS196,chr_601+CDS175,+,1656,1656,1656,1.0,1.0,1,1,1656,1656,1656,1.0,1.0
chr_601+CDS197,chr_601+CDS177,+,2369,2369,2369,1.0,1.0,7,7,2088,2088,2088,1.0,1.0
chr_601+CDS202,chr_601+CDS181,+,2137,2137,2137,1.0,1.0,3,3,2001,2001,2001,1.0,1.0
chr_601+CDS203,chr_601+CDS182,-,1134,1134,1134,1.0,1.0,1,1,1134,1134,1134,1.0,1.0
chr_601+CDS204,chr_601+CDS183,-,810,810,810,1.0,1.0,1,1,810,810,810,1.0,1.0
chr_601+CDS207,chr_601+CDS184,+,471,471,471,1.0,1.0,1,1,471,471,471,1.0,1.0
chr_601+CDS208,chr_601+CDS185,+,603,603,603,1.0,1.0,1,1,603,603,603,1.0,1.0
chr_601+CDS209,chr_601+CDS186,-,451,451,451,1.0,1.0,2,2,405,405,405,1.0,1.0
chr_601+CDS211,chr_601+CDS188,+,909,909,909,1.0,1.0,1,1,909,909,909,1.0,1.0
chr_601+CDS214,chr_601+CDS192,+,4212,4212,4212,1.0,1.0,1,1,4212,4212,4212,1.0,1.0
chr_601+CDS216,chr_601+CDS194,+,423,423,423,1.0,1.0,1,1,423,423,423,1.0,1.0
chr_601+CDS217,chr_601+CDS195,-,1495,1495,1495,1.0,1.0,2,2,1449,1449,1449,1.0,1.0
chr_601+CDS218,chr_601+CDS196,+,783,783,783,1.0,1.0,2,2,732,732,732,1.0,1.0
chr_601+CDS222,chr_601+CDS199,-,1139,1139,1139,1.0,1.0,2,2,1083,1083,1083,1.0,1.0
chr_601+CDS223,chr_601+CDS200,-,657,657,657,1.0,1.0,1,1,657,657,657,1.0,1.0
chr_601+CDS225,chr_601+CDS202,-,2234,2234,2234,1.0,1.0,3,3,2103,2103,2103,1.0,1.0
chr_601+CDS228,chr_601+CDS204,+,1236,1236,1236,1.0,1.0,1,1,1236,1236,1236,1.0,1.0
chr_601+CDS231,chr_601+CDS207,+,1951,1951,1951,1.0,1.0,3,3,1707,1707,1707,1.0,1.0
chr_601+CDS232,chr_601+CDS208,+,694,694,694,1.0,1.0,2,2,555,555,555,1.0,1.0
chr_601+CDS234,chr_601+CDS210,-,1920,1920,1920,1.0,1.0,1,1,1920,1920,1920,1.0,1.0
chr_601+CDS235,chr_601+CDS211,+,1033,1033,1033,1.0,1.0,3,3,924,924,924,1.0,1.0
chr_601+CDS236,chr_601+CDS212,-,1068,1068,1068,1.0,1.0,4,4,861,861,861,1.0,1.0
chr_601+CDS237,chr_601+CDS213,+,887,887,887,1.0,1.0,3,3,762,762,762,1.0,1.0
chr_601+CDS241,chr_601+CDS216,-,1452,1452,1452,1.0,1.0,3,3,1293,1293,1293,1.0,1.0
chr_601+CDS242,chr_601+CDS217,+,1551,1551,1551,1.0,1.0,4,4,1389,1389,1389,1.0,1.0
chr_601+CDS243,chr_601+CDS218,-,2312,2312,2312,1.0,1.0,6,6,2034,2034,2034,1.0,1.0
chr_601+CDS244,chr_601+CDS219,-,612,612,612,1.0,1.0,5,5,228,228,228,1.0,1.0
chr_601+CDS246,chr_601+CDS221,+,1247,1247,1247,1.0,1.0,3,3,1125,1125,1125,1.0,1.0
chr_601+CDS247,chr_601+CDS222,-,929,929,929,1.0,1.0,4,4,339,339,339,1.0,1.0
chr_601+CDS251,chr_601+CDS225,-,2133,2133,2133,1.0,1.0,3,3,1989,1989,1989,1.0,1.0
chr_601+CDS253,chr_601+CDS227,+,1528,1528,1528,1.0,1.0,3,3,1299,1299,1299,1.0,1.0
chr_601+CDS255,chr_601+CDS229,-,2472,2472,2472,1.0,1.0,3,3,2361,2361,2361,1.0,1.0
chr_601+CDS256,chr_601+CDS230,+,1525,1525,1525,1.0,1.0,2,2,1467,1467,1467,1.0,1.0
chr_601+CDS257,chr_601+CDS231,-,954,954,954,1.0,1.0,4,4,741,741,741,1.0,1.0
chr_601+CDS258,chr_601+CDS232,+,1459,1459,1459,1.0,1.0,5,5,1245,1245,1245,1.0,1.0
chr_601+CDS259,chr_601+CDS233,-,1363,1363,1363,1.0,1.0,4,4,1173,1173,1173,1.0,1.0
chr_601+CDS260,chr_601+CDS234,+,888,888,888,1.0,1.0,6,6,447,447,447,1.0,1.0
chr_601+CDS261,chr_601+CDS235,-,1052,1052,1052,1.0,1.0,2,2,996,996,996,1.0,1.0
chr_601+CDS265,chr_601+CDS239,+,2070,2070,2070,1.0,1.0,3,3,1938,1938,1938,1.0,1.0
chr_601+CDS266,chr_601+CDS240,+,1169,1169,1169,1.0,1.0,3,3,1020,1020,1020,1.0,1.0
chr_601+CDS269,chr_601+CDS242,-,2197,2197,2197,1.0,1.0,11,11,1572,1572,1572,1.0,1.0
chr_601+CDS270,chr_601+CDS243,-,3121,3121,3121,1.0,1.0,4,4,2955,2955,2955,1.0,1.0
chr_601+CDS272,chr_601+CDS245,-,1437,1437,1437,1.0,1.0,1,1,1437,1437,1437,1.0,1.0
chr_601+CDS273,chr_601+CDS246,+,2159,2159,2159,1.0,1.0,4,4,1953,1953,1953,1.0,1.0
chr_601+CDS274,chr_601+CDS247,-,1260,1260,1260,1.0,1.0,1,1,1260,1260,1260,1.0,1.0
chr_601+CDS276,chr_601+CDS249,+,5013,5013,5013,1.0,1.0,1,1,5013,5013,5013,1.0,1.0
chr_601+CDS279,chr_601+CDS251,-,643,643,643,1.0,1.0,2,2,555,555,555,1.0,1.0
chr_601+CDS280,chr_601+CDS252,+,1458,1458,1458,1.0,1.0,1,1,1458,1458,1458,1.0,1.0
chr_601+CDS281,chr_601+CDS253,+,1913,1913,1913,1.0,1.0,3,3,1812,1812,1812,1.0,1.0
chr_601+CDS282,chr_601+CDS254,-,687,687,687,1.0,1.0,1,1,687,687,687,1.0,1.0
